seq,old_address,alias,new_town,block,house,source_doc,source_page,confidence,note
712,大字光吉1751番地の1,光吉台17組H27号 Hills Ray202,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
713,大字光吉1751番地の1,光吉台17組H27号 Hills Ray203,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
714,大字光吉1751番地の1,光吉台17組H27号 Hills Ray204,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
715,大字光吉1751番地の1,光吉台17組H27号 Hills Ray205,光吉台二丁目,15,10,mitsuyoshidai.xlsx,,high,
716,大字光吉1752番地の1,光吉台28組321号,光吉台二丁目,14,7,mitsuyoshidai.xlsx,,high,
717,大字光吉1753番地の1,光吉台17組H28号,光吉台二丁目,15,9,mitsuyoshidai.xlsx,,high,
718,大字光吉1768番地の11,光吉台15組251号,光吉台一丁目,27,6,mitsuyoshidai.xlsx,,high,
719,大字光吉1768番地の21,光吉台17組272号,光吉台二丁目,16,2,mitsuyoshidai.xlsx,,high,
720,大字光吉1768番地の22,光吉台17組271号,光吉台二丁目,16,3,mitsuyoshidai.xlsx,,high,
721,大字光吉1768番地の23,光吉台17組270号,光吉台二丁目,16,4,mitsuyoshidai.xlsx,,high,
722,大字光吉1768番地の24,光吉台17組269号,光吉台二丁目,16,5,mitsuyoshidai.xlsx,,high,
723,大字光吉1768番地の27,光吉台16組265号,光吉台一丁目,26,10,mitsuyoshidai.xlsx,,high,
724,大字光吉1768番地の28,光吉台16組264号,光吉台一丁目,26,11,mitsuyoshidai.xlsx,,high,
725,大字光吉1768番地の29,光吉台16組263-2号,光吉台一丁目,26,4,mitsuyoshidai.xlsx,,high,
726,大字光吉1768番地の30,光吉台16組262号,光吉台一丁目,26,6,mitsuyoshidai.xlsx,,high,
727,大字光吉1768番地の35,光吉台16組266号1,光吉台一丁目,26,9,mitsuyoshidai.xlsx,,high,
728,大字光吉1768番地の5,光吉台16組266号2,光吉台一丁目,26,8,mitsuyoshidai.xlsx,,high,
729,大字光吉1768番地の6,光吉台16組261号,光吉台一丁目,26,7,mitsuyoshidai.xlsx,,high,
730,大字光吉1768番地の7,光吉台15組260号,光吉台一丁目,27,7,mitsuyoshidai.xlsx,,high,
731,大字光吉1768番地の8,光吉台15組259号,光吉台一丁目,27,8,mitsuyoshidai.xlsx,,high,
